worker_id,average_monthly_income,income_volatility,working_days_per_month,gig_duration_months,completion_rate,cancellation_rate,platform_rating,existing_monthly_obligations,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,loan_repaid
1225,2689.24,0.254,19,22,0.634,0.144,4.1,364.69,4082.21,2761.57,2275.79,2483.46,3946.62,2773.61,1
1226,3827.51,0.168,23,36,0.926,0.0,4.1,306.12,4666.48,3597.63,3344.13,3796.83,2725.43,3373.14,1
1227,511.35,0.381,25,15,0.522,0.149,4.13,83.43,665.46,504.98,510.38,420.92,478.82,124.89,1
1228,4252.0,0.448,25,19,0.436,0.191,3.45,918.36,5784.7,2726.91,3157.33,9477.03,5934.23,4472.27,1
1229,910.95,0.408,22,20,0.381,0.202,3.18,98.68,572.66,540.94,638.21,1189.9,254.35,780.46,0
1230,2190.27,0.36,22,24,0.675,0.041,3.16,365.78,1819.07,3138.24,3014.01,1830.95,1338.3,1451.16,1
1231,1665.59,0.318,25,16,0.34,0.224,3.65,487.22,852.57,2534.38,1457.53,2293.47,1004.21,1502.29,1
1232,1562.41,0.201,21,29,0.88,0.05,3.57,103.8,1163.3,999.22,2141.91,1643.11,2128.63,1453.06,1
1233,1376.3,0.2,20,44,0.868,0.083,3.5,460.42,1132.21,1536.57,1548.83,1392.25,1931.95,1388.41,1
1234,871.43,0.242,21,31,0.705,0.087,4.21,109.87,865.28,1052.94,698.01,832.97,716.3,819.05,0
1235,2046.27,0.249,18,27,0.798,0.09,3.39,401.22,1423.19,1429.97,2636.17,1919.1,2341.02,2130.4,1
1236,1337.23,0.235,21,30,0.674,0.157,4.58,377.55,1324.93,1189.02,1112.09,953.96,1434.02,1321.96,1
1237,544.92,0.363,15,18,0.467,0.143,3.79,167.15,514.46,430.8,935.17,213.93,489.39,707.02,1
1238,714.5,0.487,22,16,0.256,0.22,3.44,155.46,319.9,1375.84,793.19,843.48,148.54,1265.83,1
1239,623.77,0.411,21,19,0.378,0.238,3.16,77.62,1014.49,1046.99,762.73,574.58,1214.74,619.9,0
1240,1289.88,0.311,27,30,0.629,0.106,4.18,151.4,759.36,920.91,1302.28,1641.33,562.49,1040.9,1
1241,1433.78,0.41,13,20,0.445,0.102,3.62,192.14,2091.31,575.03,1590.25,910.09,1558.6,588.22,1
1242,1260.35,0.215,29,30,0.827,0.097,3.73,417.35,648.15,1470.27,1198.13,962.18,1084.48,1435.88,1
1243,1625.7,0.483,11,16,0.262,0.276,3.46,242.8,1513.92,2053.15,898.16,2235.65,2417.87,916.48,1
1244,1292.08,0.274,17,27,0.525,0.203,3.29,266.03,867.85,1732.73,1412.4,1187.46,1591.73,2123.64,1
1245,1152.5,0.352,18,20,0.693,0.133,3.19,111.22,887.08,722.99,1568.11,1499.54,755.54,2279.6,1
1246,1388.67,0.499,23,23,0.219,0.098,3.03,121.5,2642.33,1889.78,564.07,1411.85,841.46,1241.14,1
1247,2773.83,0.547,19,11,0.232,0.18,3.56,505.15,2247.81,1664.44,5109.27,5620.25,423.71,249.59,0
1248,806.93,0.142,23,31,0.893,0.018,4.31,124.28,680.46,878.28,875.76,893.46,829.24,881.79,1
1249,3750.88,0.287,18,31,0.618,0.118,4.3,599.63,4275.13,3710.98,3281.18,4191.39,4515.13,6007.23,1
1250,1679.77,0.491,12,8,0.145,0.318,3.02,103.6,1386.1,3248.73,1304.35,2340.11,1315.18,596.49,1
1251,2026.87,0.14,28,39,0.784,0.02,4.5,352.92,2069.71,2154.04,2556.73,1949.31,1957.29,2566.36,1
1252,4120.44,0.118,27,23,0.748,0.195,4.25,1252.37,3675.7,3967.73,4576.99,3321.42,5048.32,3221.19,1
1253,1505.35,0.272,27,14,0.699,0.076,3.6,168.23,1151.5,1561.76,1971.6,1652.96,1888.25,910.62,1
1254,1503.78,0.473,20,22,0.412,0.129,3.63,378.64,943.92,1432.33,1325.33,2883.81,2461.73,1723.38,0
1255,668.07,0.361,9,28,0.325,0.231,3.61,0.0,860.63,389.65,802.05,115.67,127.34,913.28,1
1256,1416.37,0.648,11,11,0.137,0.282,2.83,164.03,1208.13,3183.47,1737.11,1847.05,1918.7,1355.38,1
1257,814.38,0.422,20,9,0.363,0.212,3.45,22.13,454.22,1363.67,754.38,286.92,900.75,968.8,1
1258,1174.19,0.408,17,19,0.339,0.147,3.54,327.48,1251.73,1089.71,1226.55,1163.02,574.25,1703.42,0
1259,2060.21,0.348,18,25,0.402,0.195,3.78,515.68,2117.23,2562.26,2856.5,2117.21,1311.38,2935.5,1
1260,2803.19,0.229,18,34,0.646,0.057,3.93,272.62,3171.79,4121.45,3831.09,3283.12,2662.82,2403.3,1
1261,832.99,0.431,22,12,0.299,0.155,3.0,169.21,659.91,1277.33,742.64,908.49,350.89,522.8,1
1262,1677.62,0.624,18,10,0.265,0.199,3.24,463.25,1596.42,1355.85,303.14,3115.4,841.56,2780.49,1
1263,621.1,0.536,19,9,0.159,0.189,2.93,179.23,761.48,591.82,1168.27,1009.41,467.43,772.31,0
1264,402.68,0.213,19,19,0.548,0.186,3.54,59.41,316.24,255.59,544.52,385.84,451.8,453.11,1
1265,1172.3,0.175,24,29,0.825,0.035,4.12,3.86,1354.57,1331.65,1254.65,1397.39,1026.92,1036.31,1
1266,1813.24,0.36,14,19,0.291,0.186,3.89,196.04,1823.98,2624.56,2983.45,1609.07,1521.29,2229.76,1
1267,1536.49,0.249,21,20,0.668,0.059,4.01,370.74,1115.46,2014.39,1661.78,1351.08,1928.21,1117.96,1
1268,958.3,0.178,13,39,0.74,0.137,4.01,333.4,769.21,1077.9,803.22,752.84,657.32,1000.48,0
1269,1106.73,0.39,13,21,0.343,0.151,3.39,194.4,1063.8,1258.92,539.98,1673.41,1204.9,1155.01,1
1270,1372.37,0.378,19,22,0.512,0.199,3.98,180.4,1086.97,854.82,686.83,1216.75,1574.35,1433.93,1
1271,2864.71,0.216,30,32,0.805,0.122,3.04,1065.53,3331.86,3062.63,2867.53,1365.63,3122.75,3348.32,1
1272,507.72,0.258,15,30,0.872,0.03,4.36,107.87,470.15,424.96,446.64,578.75,442.04,374.06,0
1273,1110.14,0.323,15,15,0.378,0.177,2.94,90.79,1218.75,1298.36,902.68,954.59,728.49,1352.75,1
1274,1709.47,0.316,22,25,0.574,0.103,3.37,291.44,1250.38,1296.23,1651.63,1547.92,2531.49,1720.64,1
1275,640.9,0.441,25,25,0.365,0.206,3.28,166.63,634.4,787.64,883.56,574.71,398.65,417.02,1
1276,646.46,0.372,21,23,0.633,0.102,4.68,112.72,963.01,964.84,514.84,565.48,377.68,328.4,0
1277,1253.23,0.302,23,16,0.365,0.158,4.48,305.22,1197.19,1395.92,982.58,2285.22,1260.88,1967.77,1
1278,1153.21,0.527,17,17,0.308,0.195,3.73,59.51,817.22,1352.8,860.94,2163.53,704.1,1111.01,1
1279,1132.19,0.429,16,18,0.281,0.121,3.62,73.89,712.29,1576.01,1579.85,1472.06,1642.99,959.64,0
1280,933.72,0.347,19,14,0.261,0.201,2.88,113.18,927.64,1507.64,911.02,1011.95,847.76,562.96,1
1281,1137.46,0.179,20,26,0.68,0.132,4.24,179.06,1424.44,1115.62,1194.46,1367.31,1377.84,1359.14,1
1282,1432.53,0.245,25,32,0.691,0.104,3.88,296.13,953.67,1615.5,1977.92,1518.1,1590.13,1787.6,1
1283,1681.54,0.233,16,22,0.739,0.133,3.77,388.34,1661.97,2274.06,2796.31,2001.42,1529.33,2002.45,1
1284,3925.34,0.244,26,23,0.816,0.047,4.16,1480.99,2285.77,4565.61,4537.97,4459.36,4991.06,3866.95,1
1285,337.34,0.446,19,23,0.409,0.145,3.38,40.79,275.62,36.24,418.74,356.64,239.47,450.3,0
1286,2660.83,0.107,23,34,0.939,0.0,4.64,412.11,2735.84,2456.57,2322.72,2929.24,2569.45,2425.68,1
1287,687.39,0.635,9,9,0.065,0.234,2.32,84.65,0.0,1015.44,848.35,503.86,918.52,782.44,0
1288,2022.26,0.23,18,29,0.648,0.206,4.09,538.63,1815.48,1836.23,2051.08,2049.44,2127.62,1997.01,1
1289,3263.24,0.333,25,23,0.478,0.164,3.39,883.41,3578.87,4828.07,4232.6,2199.17,2531.34,3553.37,1
1290,674.65,0.519,16,12,0.283,0.17,3.18,97.28,720.55,1324.94,537.5,372.25,136.92,40.03,1
1291,2368.94,0.398,20,20,0.5,0.095,3.75,817.9,2688.2,1812.99,2558.0,0.0,2351.38,4129.99,0
1292,620.64,0.367,17,29,0.531,0.057,3.37,76.52,398.95,385.77,758.32,724.5,455.24,988.82,1
1293,1170.59,0.508,17,26,0.137,0.194,3.38,307.15,1342.96,955.98,2298.65,1605.24,1188.2,487.26,1
1294,975.62,0.369,14,15,0.468,0.191,3.58,289.14,759.8,824.94,1538.09,1366.03,824.2,1183.29,1
1295,1206.42,0.456,18,8,0.326,0.167,3.17,85.74,1599.51,2052.07,1903.42,599.51,811.38,387.8,0
1296,921.93,0.305,23,20,0.768,0.03,3.82,208.55,271.16,630.34,1126.72,1045.83,846.41,945.55,1
1297,2170.2,0.229,23,27,0.616,0.074,3.94,0.0,2026.5,2538.59,1956.19,2169.85,2133.77,1080.72,1
1298,2347.85,0.603,13,10,0.089,0.28,2.91,577.42,2487.91,4313.78,3377.02,3392.66,3332.36,1933.98,1
1299,789.17,0.281,19,37,0.623,0.11,3.85,72.5,1088.89,971.13,617.65,644.49,883.17,680.84,1
1300,1798.55,0.31,23,25,0.56,0.099,3.78,405.39,1846.89,2041.63,1683.69,1611.25,2965.05,2442.8,1
1301,1554.89,0.609,15,9,0.045,0.243,2.88,373.79,1733.31,1401.18,3240.1,82.77,1688.92,3135.96,0
1302,1257.55,0.313,20,21,0.724,0.199,4.57,339.05,1405.13,1984.25,1468.99,975.78,993.07,1922.15,1
1303,4741.92,0.208,30,33,0.681,0.161,4.35,1191.25,5979.2,4499.76,4966.07,4744.98,4577.72,5885.57,1
1304,1236.19,0.165,19,29,0.976,0.099,4.06,228.04,1158.16,1429.96,1308.88,1271.77,1352.32,1253.03,1
1305,1580.11,0.275,25,20,0.549,0.045,3.96,236.32,970.12,1511.1,1539.32,847.18,2016.34,1748.92,1
1306,531.11,0.557,13,10,0.305,0.186,2.94,92.44,59.3,0.0,0.0,379.78,928.04,644.57,1
1307,1713.52,0.288,23,26,0.564,0.097,3.68,155.45,2040.78,1580.67,1090.55,1792.51,1212.44,1131.97,1
1308,1638.55,0.235,24,23,0.6,0.147,3.74,267.19,1724.38,1578.44,1875.91,2180.03,2131.04,2079.23,1
1309,2146.95,0.215,19,30,0.611,0.17,3.45,336.52,2028.78,2080.85,1722.57,1757.39,2125.74,2465.08,1
1310,1116.22,0.086,19,28,0.928,0.054,4.44,130.53,1059.97,1052.85,1105.9,1163.26,1027.26,1186.91,1
1311,722.84,0.365,12,27,0.477,0.107,3.55,29.42,770.57,888.02,398.82,574.6,669.04,120.58,1
1312,1947.41,0.329,19,22,0.6,0.087,3.83,151.6,2081.88,2420.0,1486.65,1661.6,2723.69,2237.69,1
1313,3400.77,0.301,22,20,0.624,0.145,3.49,0.0,3892.71,3087.23,3396.4,2501.05,3869.59,4431.8,0
1314,1827.65,0.321,16,18,0.512,0.178,4.95,283.96,1177.83,1643.48,2369.15,1215.53,1117.24,1818.72,1
1315,4782.87,0.285,22,26,0.558,0.138,3.65,998.85,2374.14,3348.41,6317.86,4134.65,3138.36,4099.23,1
1316,1443.91,0.485,13,20,0.232,0.218,2.7,0.0,803.66,1622.18,929.03,2178.41,580.24,489.05,0
1317,2238.77,0.181,21,32,0.892,0.049,3.47,445.38,1692.63,2795.75,2362.75,1933.6,1943.08,1659.07,1
1318,1948.09,0.324,16,27,0.529,0.151,4.16,331.57,1062.44,2818.4,1048.23,1373.15,1996.99,2045.52,1
1319,3518.09,0.317,20,21,0.708,0.129,4.35,302.06,5266.26,2850.83,3580.91,3750.99,2263.89,3256.65,1
1320,2266.65,0.576,16,10,0.285,0.23,3.11,329.81,0.0,4867.66,3511.93,2273.46,1707.14,1941.68,1
1321,475.74,0.53,12,11,0.218,0.217,3.82,125.62,594.2,384.39,458.83,458.52,829.35,861.35,1
1322,2461.08,0.236,19,39,0.722,0.087,4.36,251.19,2987.41,1871.53,3224.57,2608.47,3399.89,1732.28,0
1323,1969.91,0.139,20,38,1.0,0.016,4.21,367.01,2241.16,1595.81,2199.8,1692.58,2395.82,1874.94,1
1324,1166.22,0.281,16,9,0.418,0.126,3.79,242.26,1257.18,813.09,1245.4,871.28,577.3,1722.07,1
1325,754.36,0.12,29,33,0.949,0.0,4.47,86.17,873.49,784.49,731.83,843.38,905.43,726.2,1
1326,650.01,0.171,21,25,0.72,0.117,4.46,169.43,847.88,621.45,590.73,633.82,660.19,657.37,1
1327,631.2,0.456,8,12,0.207,0.183,3.49,134.01,544.27,449.42,211.86,802.75,653.63,580.84,1
1328,558.3,0.331,18,19,0.536,0.177,3.52,89.24,641.01,401.67,318.91,784.54,748.48,688.75,1
1329,1125.77,0.451,22,9,0.35,0.18,3.49,415.48,1774.16,573.77,1631.42,1555.6,1483.29,81.33,0
1330,2126.75,0.284,18,26,0.596,0.162,4.66,555.09,1605.94,1589.07,3041.34,1299.1,997.66,2003.88,1
1331,1171.31,0.348,26,27,0.511,0.174,3.87,52.83,1071.44,1585.35,730.5,1123.8,921.56,1193.51,1
1332,1623.75,0.171,19,29,0.633,0.154,4.45,241.72,1450.27,2123.65,1642.65,1912.28,1522.27,1347.04,1
1333,914.6,0.263,24,24,0.729,0.064,4.26,345.11,1025.4,1362.91,536.17,1040.25,594.87,997.19,1
1334,1602.66,0.479,22,29,0.375,0.197,3.59,162.55,145.32,2130.2,852.7,1743.89,2368.27,2206.44,1
1335,2034.76,0.342,22,19,0.472,0.189,3.82,377.06,3033.06,1692.69,2215.32,895.46,3034.66,2348.81,1
1336,539.06,0.301,15,15,0.74,0.007,4.24,150.12,625.57,430.83,454.99,439.14,537.35,827.43,1
1337,804.02,0.294,16,21,0.63,0.198,4.07,186.68,943.56,982.87,350.8,820.42,874.65,701.52,1
1338,880.99,0.182,27,25,0.78,0.188,4.17,214.71,501.73,841.46,1156.83,652.17,879.18,961.0,1
1339,1358.38,0.502,14,10,0.307,0.241,3.08,324.66,648.68,1639.43,1324.84,1899.88,1426.03,1683.18,0
1340,1445.38,0.497,22,15,0.283,0.239,3.58,263.1,2515.85,2831.85,652.18,1360.91,2248.11,1276.15,1
1341,1077.86,0.487,16,22,0.391,0.202,3.42,125.69,984.75,1191.67,1145.06,38.8,151.2,1672.75,1
1342,1591.49,0.202,23,26,0.855,0.04,3.97,341.82,1037.99,2322.77,1565.52,1409.58,1747.54,1684.02,1
1343,1784.13,0.216,17,34,0.826,0.058,5.0,263.66,1869.43,1350.45,1946.48,1673.94,1788.7,1321.9,1
1344,1380.51,0.501,16,24,0.274,0.25,2.86,195.33,1850.13,1689.89,1145.51,1290.71,887.17,1899.53,0
1345,913.16,0.362,16,16,0.472,0.103,4.1,272.67,1089.07,1017.0,1017.17,1383.03,746.55,747.87,0
1346,744.17,0.556,18,9,0.218,0.162,2.91,111.27,681.95,337.02,1134.59,983.5,1502.29,610.64,0
1347,1033.85,0.528,17,11,0.26,0.185,3.34,327.2,1653.83,1471.53,314.17,288.36,309.08,898.08,0
1348,1157.23,0.433,20,22,0.35,0.215,4.56,232.07,805.75,1923.66,810.14,411.48,1072.84,1525.37,0
1349,5453.76,0.217,20,23,0.685,0.056,3.71,912.24,6093.18,8061.54,6447.38,5137.87,7382.94,6731.19,1
1350,1085.4,0.333,17,20,0.74,0.074,3.63,37.55,1134.17,1233.99,886.19,1130.99,626.52,1027.77,1
1351,1446.62,0.499,19,23,0.211,0.212,3.44,505.72,1350.51,74.46,1387.64,2163.27,1117.2,1290.03,1
1352,1410.12,0.469,14,15,0.268,0.152,3.18,253.15,1159.49,1725.55,1099.05,2554.09,1438.09,56.35,0
1353,2838.47,0.505,21,9,0.112,0.12,3.68,0.0,2345.47,3903.07,2253.02,5398.55,3430.57,1819.98,0
1354,762.02,0.395,18,13,0.304,0.143,3.36,197.38,771.73,691.17,613.53,628.77,737.82,476.82,1
1355,2829.24,0.412,18,12,0.516,0.154,3.89,497.9,2488.18,3079.88,1362.7,3918.12,1786.02,3191.82,1
1356,1407.1,0.351,22,16,0.663,0.128,3.31,148.44,1768.91,1168.5,1633.74,1617.17,1627.91,1354.26,0
1357,5907.29,0.442,19,19,0.427,0.188,2.93,1503.37,4507.76,5558.19,8681.09,3059.11,5644.6,3534.21,1
1358,923.56,0.53,9,9,0.118,0.271,3.03,0.0,1690.53,1421.16,837.25,0.28,1230.56,998.24,1
1359,455.54,0.593,13,6,0.216,0.185,2.7,55.97,298.68,830.78,712.03,494.47,705.07,437.27,0
1360,1739.12,0.187,27,35,0.696,0.054,4.79,271.39,2039.14,1324.77,1578.99,1251.58,1254.49,910.74,1
1361,3156.62,0.371,20,30,0.689,0.117,3.15,783.4,4283.46,2558.44,2513.06,2160.53,4365.25,4452.75,1
1362,1167.44,0.312,13,12,0.587,0.113,3.3,419.37,1227.79,589.5,1316.87,918.27,1074.8,1535.24,1
1363,1492.37,0.299,22,27,0.601,0.165,4.02,239.4,1526.66,2313.49,1683.26,1590.08,1860.96,1386.1,1
1364,1769.88,0.46,16,19,0.289,0.217,3.3,383.7,1176.26,2478.98,1678.06,2812.72,2172.05,2057.01,0
1365,1248.78,0.179,19,32,0.708,0.157,3.48,499.35,1133.25,801.71,1399.94,1251.62,1663.02,1176.1,1
1366,1119.3,0.242,16,11,0.479,0.127,4.62,201.9,1178.95,1101.78,770.01,973.04,1121.0,683.84,1
1367,802.86,0.441,23,12,0.372,0.23,3.15,174.59,786.87,702.43,695.17,70.01,659.97,1569.46,1
1368,4263.9,0.115,16,26,0.914,0.143,4.26,345.43,4843.72,3893.41,4736.75,4488.54,4012.49,4631.35,1
1369,614.61,0.399,17,25,0.463,0.157,3.65,206.96,503.11,868.77,850.58,621.61,360.25,845.3,1
1370,1915.16,0.2,23,29,0.626,0.138,4.4,235.49,1764.4,2302.86,2235.01,1704.86,2224.32,1806.3,1
1371,2576.96,0.218,28,23,0.886,0.002,4.26,519.22,1641.27,2728.41,3150.69,3232.39,1957.89,3209.84,1
1372,1212.67,0.515,20,11,0.278,0.245,3.06,241.59,1614.8,811.71,979.88,468.56,1712.16,356.44,1
1373,526.44,0.462,15,18,0.401,0.226,3.42,98.35,661.1,372.3,111.38,359.73,472.04,466.69,1
1374,1189.13,0.113,30,36,0.827,0.039,4.2,172.73,1319.85,1195.01,1154.51,1156.35,953.25,1288.11,1
1375,1511.49,0.436,14,16,0.279,0.23,3.9,301.25,2192.89,1210.07,1930.84,1140.81,2492.79,1098.2,1
1376,917.33,0.321,21,22,0.515,0.155,3.32,294.09,1149.89,915.62,1152.98,1079.68,0.0,1185.78,1
1377,385.79,0.434,21,19,0.335,0.206,4.35,139.84,525.0,479.27,297.63,463.49,372.09,436.67,1
1378,1788.76,0.295,18,24,0.683,0.14,3.64,296.91,2110.16,980.86,1278.79,2342.44,1912.02,1899.19,0
1379,791.36,0.46,21,18,0.431,0.188,3.53,113.99,1069.7,515.17,474.98,974.34,0.0,529.06,1
1380,2325.74,0.215,20,28,0.802,0.062,3.65,268.16,1405.44,2308.91,2054.11,2268.1,2546.21,2527.78,1
1381,1447.29,0.272,24,28,0.655,0.148,3.35,571.52,1014.61,2063.14,700.91,1313.6,1183.78,2207.6,1
1382,1068.83,0.223,14,32,0.763,0.135,3.58,203.41,768.3,1269.95,943.41,1177.15,1009.71,1110.54,1
1383,1748.88,0.224,23,35,0.731,0.059,3.66,470.81,2246.87,1747.48,1767.66,1674.27,2275.43,1966.86,1
1384,700.36,0.363,19,27,0.614,0.116,3.62,165.1,501.1,802.75,675.45,712.38,736.68,879.41,0
1385,914.06,0.411,24,12,0.46,0.067,3.24,326.02,679.85,875.89,789.87,1105.71,782.24,483.73,0
1386,906.94,0.551,17,11,0.025,0.293,3.54,145.28,910.27,1445.33,562.46,976.19,821.75,840.68,0
1387,956.71,0.212,27,40,0.718,0.152,3.78,87.48,704.91,1044.53,840.74,1019.19,1316.3,923.7,1
1388,2707.28,0.222,24,25,0.66,0.092,3.74,890.04,2935.82,3475.28,2373.9,2232.29,2950.28,1431.15,1
1389,1545.24,0.082,23,22,0.915,0.048,4.19,389.81,1273.83,1372.58,1635.12,1717.19,1432.65,1645.76,1
1390,698.27,0.305,24,30,0.551,0.121,4.32,151.18,447.75,526.75,698.07,462.82,594.38,500.02,1
1391,901.83,0.517,21,16,0.312,0.173,3.48,273.09,994.52,1029.84,2378.3,1106.59,346.98,1218.69,1
1392,1997.29,0.154,25,20,0.888,0.06,4.17,441.53,1615.77,2148.94,1895.18,1848.01,1858.5,1764.37,1
1393,735.53,0.411,10,13,0.516,0.102,3.06,224.77,1128.49,1461.59,867.98,1062.92,1221.89,1353.23,1
1394,1411.89,0.386,15,10,0.484,0.137,3.08,281.99,1437.08,427.63,1243.09,1893.05,1321.32,1260.22,1
1395,2538.41,0.284,27,30,0.485,0.103,3.42,640.07,3353.86,2514.58,2297.58,2536.93,1575.33,3922.26,1
1396,4225.35,0.469,13,12,0.199,0.25,3.97,938.5,4934.49,4070.96,7320.89,7305.73,5079.15,3883.16,1
1397,3431.61,0.311,25,27,0.862,0.066,4.15,528.39,3418.88,3685.5,4496.48,3231.57,3012.54,3374.53,1
1398,531.4,0.395,22,13,0.495,0.125,3.28,86.92,322.07,895.47,162.82,716.6,649.32,860.46,1
1399,1302.29,0.213,20,40,0.79,0.074,3.93,193.48,1559.52,1544.88,1019.22,1101.25,1235.19,1048.28,1
1400,1076.2,0.247,14,31,0.655,0.095,3.65,216.57,1193.46,649.94,1039.99,1183.82,1460.27,1089.47,1
1401,1410.21,0.471,15,11,0.18,0.282,2.92,202.42,2794.04,2428.35,1066.95,791.23,805.71,1768.37,1
1402,1149.42,0.22,30,30,0.551,0.11,4.24,246.98,1358.67,1529.79,768.43,1154.34,855.11,1251.41,1
1403,860.21,0.412,16,18,0.345,0.215,3.5,182.49,719.43,953.4,901.23,842.0,1192.36,875.45,1
1404,848.59,0.094,21,34,0.925,0.003,5.0,166.67,871.66,719.6,698.84,918.64,688.84,841.07,1
1405,802.56,0.405,15,16,0.36,0.221,4.13,158.75,939.63,753.33,843.71,584.76,746.73,1077.4,1
1406,1268.91,0.247,26,28,0.6,0.172,4.49,170.93,1632.69,1415.53,1497.25,2230.27,1519.34,1324.21,1
1407,1058.79,0.381,18,18,0.636,0.165,3.92,166.7,1592.36,1461.05,1411.07,500.91,173.03,1448.87,1
1408,660.09,0.301,18,34,0.505,0.217,3.62,30.6,627.9,308.25,631.41,706.39,672.94,737.98,1
1409,2797.67,0.329,25,18,0.458,0.17,3.89,476.75,1680.08,2090.53,4186.76,3062.28,1422.25,3395.49,1
1410,2591.91,0.144,26,35,0.857,0.118,4.12,262.13,1899.52,3002.0,2715.76,2792.88,1902.88,3015.28,1
1411,503.17,0.369,16,18,0.479,0.231,4.3,94.59,291.86,781.64,660.01,407.6,305.51,445.67,1
1412,1011.67,0.509,13,18,0.25,0.151,3.59,124.27,706.79,1233.48,632.35,1136.23,917.19,1581.72,0
1413,710.16,0.173,26,26,0.786,0.043,4.13,11.32,894.49,850.89,896.61,641.0,623.67,690.95,1
1414,2860.12,0.43,19,27,0.416,0.091,3.62,1030.2,4729.88,3420.35,2856.48,5165.04,4222.37,1136.59,1
1415,3946.01,0.233,17,45,0.698,0.148,4.9,637.22,4828.35,4831.04,5394.98,3362.38,4021.72,3643.49,1
1416,1219.72,0.255,14,27,0.641,0.034,3.4,360.75,1602.1,1264.82,1641.8,1173.72,1067.76,995.12,0
1417,830.79,0.265,17,23,0.627,0.024,4.7,114.52,674.87,936.57,887.57,684.58,542.08,913.51,1
1418,899.85,0.28,16,27,0.621,0.06,3.88,284.22,518.25,592.17,1002.01,698.32,956.28,827.88,1
1419,1067.59,0.187,15,32,0.838,0.0,3.63,93.8,866.65,1211.76,1031.67,787.88,1478.62,1093.12,1
1420,1214.19,0.295,16,23,0.621,0.128,3.56,235.65,484.51,765.1,920.43,1455.19,962.13,1577.88,1
1421,2724.56,0.363,16,21,0.469,0.099,2.98,252.34,1622.17,3438.09,3313.58,2058.73,2145.09,4194.91,1
1422,2973.87,0.196,21,21,0.817,0.0,4.45,1154.04,2679.16,2718.17,3290.77,2509.54,2356.02,3144.36,0
1423,3330.68,0.209,28,22,0.646,0.106,3.54,533.11,3446.97,3588.77,2201.56,2658.81,4156.72,4087.99,1
1424,1627.16,0.327,20,30,0.408,0.169,3.94,400.73,1699.21,1120.38,1583.13,1789.06,2120.23,1532.94,1
1425,517.12,0.526,16,6,0.249,0.114,3.73,111.72,329.37,380.02,753.43,523.02,395.63,91.57,0
1426,1038.58,0.263,23,28,0.684,0.063,3.7,184.82,1194.16,1139.21,1439.4,1045.76,874.77,716.09,1
1427,1398.15,0.35,19,18,0.396,0.167,3.6,309.57,1070.51,1766.78,1752.6,1026.08,936.9,1302.51,1
1428,480.47,0.649,17,11,0.096,0.228,2.59,138.73,483.6,821.28,7.7,616.08,390.32,728.37,0
1429,1115.53,0.637,16,5,0.086,0.232,2.9,260.43,326.57,298.07,366.05,644.74,1840.45,978.44,1
1430,2039.1,0.428,19,14,0.447,0.217,4.56,393.54,2989.77,728.25,1736.96,2100.39,2075.36,3074.66,1
1431,1810.91,0.589,27,8,0.125,0.346,3.44,401.2,1833.14,770.38,3303.28,1661.84,3184.68,3765.07,1
1432,2135.76,0.339,24,27,0.536,0.12,3.66,711.64,2627.49,1363.85,1696.0,912.65,1614.08,1492.31,1
1433,311.17,0.59,13,12,0.295,0.13,3.08,45.63,87.75,598.99,505.63,683.86,0.0,701.51,0
1434,2933.5,0.38,20,13,0.359,0.168,3.56,92.96,3128.06,4428.46,2238.41,3574.66,5839.67,1109.99,1
1435,500.74,0.386,17,23,0.527,0.148,3.79,46.21,611.4,308.03,603.72,535.58,542.23,858.23,1
1436,1063.18,0.529,19,6,0.18,0.222,3.18,104.44,0.0,2026.01,533.99,1253.48,1501.46,1044.31,0
1437,1639.8,0.429,14,18,0.534,0.167,3.88,179.55,2461.38,2540.44,1503.48,3083.3,1085.9,1476.03,0
1438,1431.0,0.417,15,19,0.292,0.308,3.25,160.63,686.18,459.54,756.41,2108.72,618.74,1426.21,0
1439,787.82,0.229,23,35,0.767,0.0,3.67,140.32,825.9,601.78,1048.41,850.8,815.76,643.36,1
1440,1019.49,0.197,27,36,0.807,0.043,4.36,203.69,1378.73,686.07,879.86,877.16,619.26,1321.23,1
1441,2171.16,0.207,25,28,0.827,0.14,3.66,431.92,2600.23,2132.26,1475.97,1923.78,2051.16,1860.22,1
1442,1708.29,0.517,21,11,0.197,0.195,3.68,207.69,391.88,1723.68,271.38,115.05,2611.54,1209.52,1
1443,909.9,0.253,24,32,0.741,0.124,4.09,236.13,868.97,913.47,890.26,825.24,1012.98,592.86,0
1444,2203.68,0.199,23,22,0.761,0.111,3.4,490.88,2745.33,1313.68,2002.53,2494.32,2315.62,1882.82,1
1445,365.55,0.581,14,13,0.128,0.3,3.18,112.04,191.99,62.27,503.4,500.2,736.09,216.75,0
1446,2137.39,0.373,23,16,0.346,0.279,2.97,529.52,1850.67,2344.66,1950.07,2628.28,2436.43,1526.03,1
1447,1064.91,0.256,26,19,0.73,0.104,4.3,161.91,959.17,1234.53,1382.76,924.42,545.75,1017.01,1
1448,1360.3,0.381,19,22,0.257,0.118,3.51,386.92,1655.56,314.11,1160.67,1645.72,1283.09,782.9,1
1449,1512.71,0.228,21,21,0.632,0.077,4.77,305.4,982.35,1070.63,1866.91,1797.1,2177.07,2062.92,1
